"","Taxon","site","countSum"
"4983","Phyllanthus.microcladus","11",0
"4984","Phyllanthus.microcladus","12",0
"4985","Phyllanthus.microcladus","13",0
"4986","Phyllanthus.microcladus","14",0
"4987","Phyllanthus.microcladus","15",0
"4988","Phyllanthus.microcladus","16",0
"4989","Phyllanthus.microcladus","17",0
"4990","Phyllanthus.microcladus","18",0
"4991","Phyllanthus.microcladus","19",57
"4992","Phyllanthus.microcladus","20",0
"4993","Phyllanthus.microcladus","21",0
"4994","Phyllanthus.microcladus","22",0
"4995","Phyllanthus.microcladus","23",0
"4996","Phyllanthus.microcladus","24",0
"4997","Phyllanthus.microcladus","25",0
"4998","Phyllanthus.microcladus","26",1
"4999","Phyllanthus.microcladus","27",0
"5000","Phyllanthus.microcladus","28",0
"5001","Phyllanthus.microcladus","29",0
"5002","Phyllanthus.microcladus","30",0
"5003","Phyllanthus.microcladus","31",0
"5004","Phyllanthus.microcladus","32",0
"5005","Phyllanthus.microcladus","33",0
"5006","Phyllanthus.microcladus","34",0
"5007","Phyllanthus.microcladus","35",0
"5008","Phyllanthus.microcladus","36",0
"5009","Phyllanthus.microcladus","37",0
"5010","Phyllanthus.microcladus","38",0
"5011","Phyllanthus.microcladus","39",1
"5012","Phyllanthus.microcladus","40",42
"5013","Phyllanthus.microcladus","41",0
"5014","Phyllanthus.microcladus","42",0
"5015","Phyllanthus.microcladus","43",0
"5016","Phyllanthus.microcladus","44",0
"5017","Piper.hederaceum","1",0
"5018","Piper.hederaceum","2",0
"5019","Piper.hederaceum","3",0
"5020","Piper.hederaceum","4",0
"5021","Piper.hederaceum","5",0
"5022","Piper.hederaceum","6",0
"5023","Piper.hederaceum","7",0
"5024","Piper.hederaceum","8",0
"5025","Piper.hederaceum","9",0
"5026","Piper.hederaceum","10",0
"5027","Piper.hederaceum","11",8
"5028","Piper.hederaceum","12",0
"5029","Piper.hederaceum","13",0
"5030","Piper.hederaceum","14",0
"5031","Piper.hederaceum","15",0
"5032","Piper.hederaceum","16",0
"5033","Piper.hederaceum","17",0
"5034","Piper.hederaceum","18",0
"5035","Piper.hederaceum","19",5
"5036","Piper.hederaceum","20",0
"5037","Piper.hederaceum","21",0
"5038","Piper.hederaceum","22",0
"5039","Piper.hederaceum","23",0
"5040","Piper.hederaceum","24",0
"5041","Piper.hederaceum","25",0
"5042","Piper.hederaceum","26",0
"5043","Piper.hederaceum","27",0
"5044","Piper.hederaceum","28",0
"5045","Piper.hederaceum","29",0
"5046","Piper.hederaceum","30",0
"5047","Piper.hederaceum","31",0
"5048","Piper.hederaceum","32",0
"5049","Piper.hederaceum","33",0
"5050","Piper.hederaceum","34",0
"5051","Piper.hederaceum","35",0
"5052","Piper.hederaceum","36",0
"5053","Piper.hederaceum","37",0
"5054","Piper.hederaceum","38",0
"5055","Piper.hederaceum","39",0
"5056","Piper.hederaceum","40",0
"5057","Piper.hederaceum","41",0
"5058","Piper.hederaceum","42",0
"5059","Piper.hederaceum","43",0
"5060","Piper.hederaceum","44",0
"5061","Pittosporum.undulatum","1",0
"5062","Pittosporum.undulatum","2",0
"5063","Pittosporum.undulatum","3",0
"5064","Pittosporum.undulatum","4",0
"5065","Pittosporum.undulatum","5",0
"5066","Pittosporum.undulatum","6",0
"5067","Pittosporum.undulatum","7",0
"5068","Pittosporum.undulatum","8",0
"5069","Pittosporum.undulatum","9",0
"5070","Pittosporum.undulatum","10",0
"5071","Pittosporum.undulatum","11",0
"5072","Pittosporum.undulatum","12",0
"5073","Pittosporum.undulatum","13",0
"5074","Pittosporum.undulatum","14",0
"5075","Pittosporum.undulatum","15",0
"5076","Pittosporum.undulatum","16",0
"5077","Pittosporum.undulatum","17",0
"5078","Pittosporum.undulatum","18",0
"5079","Pittosporum.undulatum","19",0
"5080","Pittosporum.undulatum","20",0
"5081","Pittosporum.undulatum","21",0
"5082","Pittosporum.undulatum","22",0
"5083","Pittosporum.undulatum","23",0
"5084","Pittosporum.undulatum","24",0
"5085","Pittosporum.undulatum","25",0
"5086","Pittosporum.undulatum","26",0
"5087","Pittosporum.undulatum","27",0
"5088","Pittosporum.undulatum","28",0
"5089","Pittosporum.undulatum","29",12
"5090","Pittosporum.undulatum","30",0
"5091","Pittosporum.undulatum","31",0
"5092","Pittosporum.undulatum","32",0
"5093","Pittosporum.undulatum","33",0
"5094","Pittosporum.undulatum","34",0
"5095","Pittosporum.undulatum","35",0
"5096","Pittosporum.undulatum","36",0
"5097","Pittosporum.undulatum","37",0
"5098","Pittosporum.undulatum","38",0
"5099","Pittosporum.undulatum","39",0
"5100","Pittosporum.undulatum","40",0
"5101","Pittosporum.undulatum","41",0
"5102","Pittosporum.undulatum","42",0
"5103","Pittosporum.undulatum","43",0
"5104","Pittosporum.undulatum","44",0
"5105","Planchonella.australis","1",0
"5106","Planchonella.australis","2",0
"5107","Planchonella.australis","3",0
"5108","Planchonella.australis","4",0
"5109","Planchonella.australis","5",0
"5110","Planchonella.australis","6",0
"5111","Planchonella.australis","7",0
"5112","Planchonella.australis","8",0
"5113","Planchonella.australis","9",0
"5114","Planchonella.australis","10",0
"5115","Planchonella.australis","11",0
"5116","Planchonella.australis","12",0
"5117","Planchonella.australis","13",0
"5118","Planchonella.australis","14",0
"5119","Planchonella.australis","15",0
"5120","Planchonella.australis","16",0
"5121","Planchonella.australis","17",0
"5122","Planchonella.australis","18",0
"5123","Planchonella.australis","19",0
"5124","Planchonella.australis","20",0
"5125","Planchonella.australis","21",0
"5126","Planchonella.australis","22",0
"5127","Planchonella.australis","23",0
"5128","Planchonella.australis","24",8
"5129","Planchonella.australis","25",0
"5130","Planchonella.australis","26",0
"5131","Planchonella.australis","27",0
"5132","Planchonella.australis","28",0
"5133","Planchonella.australis","29",0
"5134","Planchonella.australis","30",1
"5135","Planchonella.australis","31",0
"5136","Planchonella.australis","32",0
"5137","Planchonella.australis","33",0
"5138","Planchonella.australis","34",0
"5139","Planchonella.australis","35",0
"5140","Planchonella.australis","36",0
"5141","Planchonella.australis","37",0
"5142","Planchonella.australis","38",0
"5143","Planchonella.australis","39",0
"5144","Planchonella.australis","40",0
"5145","Planchonella.australis","41",0
"5146","Planchonella.australis","42",0
"5147","Planchonella.australis","43",0
"5148","Planchonella.australis","44",0
"5149","Pothos.longipes","1",0
"5150","Pothos.longipes","2",0
"5151","Pothos.longipes","3",0
"5152","Pothos.longipes","4",0
"5153","Pothos.longipes","5",0
"5154","Pothos.longipes","6",0
"5155","Pothos.longipes","7",0
"5156","Pothos.longipes","8",0
"5157","Pothos.longipes","9",0
"5158","Pothos.longipes","10",0
"5159","Pothos.longipes","11",0
"5160","Pothos.longipes","12",3
"5161","Pothos.longipes","13",0
"5162","Pothos.longipes","14",1
"5163","Pothos.longipes","15",0
"5164","Pothos.longipes","16",0
"5165","Pothos.longipes","17",0
"5166","Pothos.longipes","18",0
"5167","Pothos.longipes","19",0
"5168","Pothos.longipes","20",0
"5169","Pothos.longipes","21",0
"5170","Pothos.longipes","22",0
"5171","Pothos.longipes","23",0
"5172","Pothos.longipes","24",0
"5173","Pothos.longipes","25",0
"5174","Pothos.longipes","26",3
"5175","Pothos.longipes","27",0
"5176","Pothos.longipes","28",0
"5177","Pothos.longipes","29",0
"5178","Pothos.longipes","30",0
"5179","Pothos.longipes","31",0
"5180","Pothos.longipes","32",0
"5181","Pothos.longipes","33",0
"5182","Pothos.longipes","34",0
"5183","Pothos.longipes","35",0
"5184","Pothos.longipes","36",2
"5185","Pothos.longipes","37",0
"5186","Pothos.longipes","38",0
"5187","Pothos.longipes","39",0
"5188","Pothos.longipes","40",0
"5189","Pothos.longipes","41",0
"5190","Pothos.longipes","42",0
"5191","Pothos.longipes","43",0
"5192","Pothos.longipes","44",0
"5193","Pteridium.esculentum","1",0
"5194","Pteridium.esculentum","2",0
"5195","Pteridium.esculentum","3",0
"5196","Pteridium.esculentum","4",0
"5197","Pteridium.esculentum","5",834
"5198","Pteridium.esculentum","6",30
"5199","Pteridium.esculentum","7",0
"5200","Pteridium.esculentum","8",15
"5201","Pteridium.esculentum","9",0
"5202","Pteridium.esculentum","10",0
"5203","Pteridium.esculentum","11",0
"5204","Pteridium.esculentum","12",0
"5205","Pteridium.esculentum","13",0
"5206","Pteridium.esculentum","14",0
"5207","Pteridium.esculentum","15",166
"5208","Pteridium.esculentum","16",17
"5209","Pteridium.esculentum","17",0
"5210","Pteridium.esculentum","18",10
"5211","Pteridium.esculentum","19",7
"5212","Pteridium.esculentum","20",0
"5213","Pteridium.esculentum","21",0
"5214","Pteridium.esculentum","22",0
"5215","Pteridium.esculentum","23",0
"5216","Pteridium.esculentum","24",0
"5217","Pteridium.esculentum","25",46
"5218","Pteridium.esculentum","26",0
"5219","Pteridium.esculentum","27",0
"5220","Pteridium.esculentum","28",0
"5221","Pteridium.esculentum","29",20
"5222","Pteridium.esculentum","30",0
"5223","Pteridium.esculentum","31",0
"5224","Pteridium.esculentum","32",0
"5225","Pteridium.esculentum","33",0
"5226","Pteridium.esculentum","34",0
"5227","Pteridium.esculentum","35",2
"5228","Pteridium.esculentum","36",0
"5229","Pteridium.esculentum","37",0
"5230","Pteridium.esculentum","38",0
"5231","Pteridium.esculentum","39",0
"5232","Pteridium.esculentum","40",0
"5233","Pteridium.esculentum","41",0
"5234","Pteridium.esculentum","42",0
"5235","Pteridium.esculentum","43",0
"5236","Pteridium.esculentum","44",15
"5237","Rhodamnia.rubescens","1",0
"5238","Rhodamnia.rubescens","2",0
"5239","Rhodamnia.rubescens","3",0
"5240","Rhodamnia.rubescens","4",10
"5241","Rhodamnia.rubescens","5",0
"5242","Rhodamnia.rubescens","6",0
"5243","Rhodamnia.rubescens","7",0
"5244","Rhodamnia.rubescens","8",0
"5245","Rhodamnia.rubescens","9",0
"5246","Rhodamnia.rubescens","10",0
"5247","Rhodamnia.rubescens","11",0
"5248","Rhodamnia.rubescens","12",0
"5249","Rhodamnia.rubescens","13",0
"5250","Rhodamnia.rubescens","14",0
"5251","Rhodamnia.rubescens","15",0
"5252","Rhodamnia.rubescens","16",0
"5253","Rhodamnia.rubescens","17",0
"5254","Rhodamnia.rubescens","18",0
"5255","Rhodamnia.rubescens","19",0
"5256","Rhodamnia.rubescens","20",0
"5257","Rhodamnia.rubescens","21",0
"5258","Rhodamnia.rubescens","22",0
"5259","Rhodamnia.rubescens","23",0
"5260","Rhodamnia.rubescens","24",0
"5261","Rhodamnia.rubescens","25",0
"5262","Rhodamnia.rubescens","26",0
"5263","Rhodamnia.rubescens","27",0
"5264","Rhodamnia.rubescens","28",0
"5265","Rhodamnia.rubescens","29",1
"5266","Rhodamnia.rubescens","30",0
"5267","Rhodamnia.rubescens","31",0
"5268","Rhodamnia.rubescens","32",0
"5269","Rhodamnia.rubescens","33",0
"5270","Rhodamnia.rubescens","34",0
"5271","Rhodamnia.rubescens","35",0
"5272","Rhodamnia.rubescens","36",0
"5273","Rhodamnia.rubescens","37",0
"5274","Rhodamnia.rubescens","38",0
"5275","Rhodamnia.rubescens","39",0
"5276","Rhodamnia.rubescens","40",0
"5277","Rhodamnia.rubescens","41",0
"5278","Rhodamnia.rubescens","42",0
"5279","Rhodamnia.rubescens","43",0
"5280","Rhodamnia.rubescens","44",0
"5281","Rhodomyrtus.psidioides","1",0
"5282","Rhodomyrtus.psidioides","2",0
"5283","Rhodomyrtus.psidioides","3",0
"5284","Rhodomyrtus.psidioides","4",0
"5285","Rhodomyrtus.psidioides","5",0
"5286","Rhodomyrtus.psidioides","6",0
"5287","Rhodomyrtus.psidioides","7",0
"5288","Rhodomyrtus.psidioides","8",0
"5289","Rhodomyrtus.psidioides","9",0
"5290","Rhodomyrtus.psidioides","10",0
"5291","Rhodomyrtus.psidioides","11",0
"5292","Rhodomyrtus.psidioides","12",0
"5293","Rhodomyrtus.psidioides","13",0
"5294","Rhodomyrtus.psidioides","14",0
"5295","Rhodomyrtus.psidioides","15",2
"5296","Rhodomyrtus.psidioides","16",10
"5297","Rhodomyrtus.psidioides","17",0
"5298","Rhodomyrtus.psidioides","18",6
"5299","Rhodomyrtus.psidioides","19",0
"5300","Rhodomyrtus.psidioides","20",0
"5301","Rhodomyrtus.psidioides","21",0
"5302","Rhodomyrtus.psidioides","22",0
"5303","Rhodomyrtus.psidioides","23",0
"5304","Rhodomyrtus.psidioides","24",0
"5305","Rhodomyrtus.psidioides","25",0
"5306","Rhodomyrtus.psidioides","26",0
"5307","Rhodomyrtus.psidioides","27",0
"5308","Rhodomyrtus.psidioides","28",0
"5309","Rhodomyrtus.psidioides","29",0
"5310","Rhodomyrtus.psidioides","30",0
"5311","Rhodomyrtus.psidioides","31",0
"5312","Rhodomyrtus.psidioides","32",0
"5313","Rhodomyrtus.psidioides","33",0
"5314","Rhodomyrtus.psidioides","34",0
"5315","Rhodomyrtus.psidioides","35",0
"5316","Rhodomyrtus.psidioides","36",0
"5317","Rhodomyrtus.psidioides","37",0
"5318","Rhodomyrtus.psidioides","38",0
"5319","Rhodomyrtus.psidioides","39",31
"5320","Rhodomyrtus.psidioides","40",1
"5321","Rhodomyrtus.psidioides","41",0
"5322","Rhodomyrtus.psidioides","42",0
"5323","Rhodomyrtus.psidioides","43",0
"5324","Rhodomyrtus.psidioides","44",0
"5325","Rhodosphaera.rhodanthema","1",0
"5326","Rhodosphaera.rhodanthema","2",1
"5327","Rhodosphaera.rhodanthema","3",0
"5328","Rhodosphaera.rhodanthema","4",0
"5329","Rhodosphaera.rhodanthema","5",0
"5330","Rhodosphaera.rhodanthema","6",0
"5331","Rhodosphaera.rhodanthema","7",0
"5332","Rhodosphaera.rhodanthema","8",1
"5333","Rhodosphaera.rhodanthema","9",1
"5334","Rhodosphaera.rhodanthema","10",0
"5335","Rhodosphaera.rhodanthema","11",8
"5336","Rhodosphaera.rhodanthema","12",0
"5337","Rhodosphaera.rhodanthema","13",0
"5338","Rhodosphaera.rhodanthema","14",0
"5339","Rhodosphaera.rhodanthema","15",0
"5340","Rhodosphaera.rhodanthema","16",0
"5341","Rhodosphaera.rhodanthema","17",0
"5342","Rhodosphaera.rhodanthema","18",0
"5343","Rhodosphaera.rhodanthema","19",0
"5344","Rhodosphaera.rhodanthema","20",0
"5345","Rhodosphaera.rhodanthema","21",0
"5346","Rhodosphaera.rhodanthema","22",1
"5347","Rhodosphaera.rhodanthema","23",0
"5348","Rhodosphaera.rhodanthema","24",0
"5349","Rhodosphaera.rhodanthema","25",1
"5350","Rhodosphaera.rhodanthema","26",0
"5351","Rhodosphaera.rhodanthema","27",0
"5352","Rhodosphaera.rhodanthema","28",0
"5353","Rhodosphaera.rhodanthema","29",0
"5354","Rhodosphaera.rhodanthema","30",0
"5355","Rhodosphaera.rhodanthema","31",0
"5356","Rhodosphaera.rhodanthema","32",0
"5357","Rhodosphaera.rhodanthema","33",1
"5358","Rhodosphaera.rhodanthema","34",0
"5359","Rhodosphaera.rhodanthema","35",0
"5360","Rhodosphaera.rhodanthema","36",0
"5361","Rhodosphaera.rhodanthema","37",0
"5362","Rhodosphaera.rhodanthema","38",0
"5363","Rhodosphaera.rhodanthema","39",0
"5364","Rhodosphaera.rhodanthema","40",0
"5365","Rhodosphaera.rhodanthema","41",0
"5366","Rhodosphaera.rhodanthema","42",0
"5367","Rhodosphaera.rhodanthema","43",0
"5368","Rhodosphaera.rhodanthema","44",0
"5369","Ricinus.communis","1",0
"5370","Ricinus.communis","2",0
"5371","Ricinus.communis","3",2
"5372","Ricinus.communis","4",0
"5373","Ricinus.communis","5",77
"5374","Ricinus.communis","6",0
"5375","Ricinus.communis","7",0
"5376","Ricinus.communis","8",0
"5377","Ricinus.communis","9",1
"5378","Ricinus.communis","10",0
"5379","Ricinus.communis","11",0
"5380","Ricinus.communis","12",0
"5381","Ricinus.communis","13",20
"5382","Ricinus.communis","14",0
"5383","Ricinus.communis","15",0
"5384","Ricinus.communis","16",0
"5385","Ricinus.communis","17",0
"5386","Ricinus.communis","18",0
"5387","Ricinus.communis","19",0
"5388","Ricinus.communis","20",0
"5389","Ricinus.communis","21",0
"5390","Ricinus.communis","22",0
"5391","Ricinus.communis","23",0
"5392","Ricinus.communis","24",0
"5393","Ricinus.communis","25",0
"5394","Ricinus.communis","26",0
"5395","Ricinus.communis","27",0
"5396","Ricinus.communis","28",24
"5397","Ricinus.communis","29",0
"5398","Ricinus.communis","30",0
"5399","Ricinus.communis","31",0
"5400","Ricinus.communis","32",0
"5401","Ricinus.communis","33",0
"5402","Ricinus.communis","34",0
"5403","Ricinus.communis","35",0
"5404","Ricinus.communis","36",0
"5405","Ricinus.communis","37",0
"5406","Ricinus.communis","38",0
"5407","Ricinus.communis","39",0
"5408","Ricinus.communis","40",0
"5409","Ricinus.communis","41",2
"5410","Ricinus.communis","42",2
"5411","Ricinus.communis","43",0
"5412","Ricinus.communis","44",0
"5413","Ripogonum.spp","1",0
"5414","Ripogonum.spp","2",0
"5415","Ripogonum.spp","3",0
"5416","Ripogonum.spp","4",0
"5417","Ripogonum.spp","5",0
"5418","Ripogonum.spp","6",0
"5419","Ripogonum.spp","7",0
"5420","Ripogonum.spp","8",0
"5421","Ripogonum.spp","9",0
"5422","Ripogonum.spp","10",0
"5423","Ripogonum.spp","11",0
"5424","Ripogonum.spp","12",0
"5425","Ripogonum.spp","13",0
"5426","Ripogonum.spp","14",0
"5427","Ripogonum.spp","15",0
"5428","Ripogonum.spp","16",0
"5429","Ripogonum.spp","17",0
"5430","Ripogonum.spp","18",157
"5431","Ripogonum.spp","19",11
"5432","Ripogonum.spp","20",0
"5433","Ripogonum.spp","21",0
"5434","Ripogonum.spp","22",0
"5435","Ripogonum.spp","23",0
"5436","Ripogonum.spp","24",0
"5437","Ripogonum.spp","25",0
"5438","Ripogonum.spp","26",0
"5439","Ripogonum.spp","27",0
"5440","Ripogonum.spp","28",0
"5441","Ripogonum.spp","29",15
"5442","Ripogonum.spp","30",23
"5443","Ripogonum.spp","31",0
"5444","Ripogonum.spp","32",0
"5445","Ripogonum.spp","33",0
"5446","Ripogonum.spp","34",0
"5447","Ripogonum.spp","35",0
"5448","Ripogonum.spp","36",0
"5449","Ripogonum.spp","37",0
"5450","Ripogonum.spp","38",0
"5451","Ripogonum.spp","39",0
"5452","Ripogonum.spp","40",0
"5453","Ripogonum.spp","41",0
"5454","Ripogonum.spp","42",0
"5455","Ripogonum.spp","43",0
"5456","Ripogonum.spp","44",0
"5457","Rosaceae.fruit.tree","1",0
"5458","Rosaceae.fruit.tree","2",0
"5459","Rosaceae.fruit.tree","3",0
"5460","Rosaceae.fruit.tree","4",0
"5461","Rosaceae.fruit.tree","5",11
"5462","Rosaceae.fruit.tree","6",0
"5463","Rosaceae.fruit.tree","7",0
"5464","Rosaceae.fruit.tree","8",0
"5465","Rosaceae.fruit.tree","9",0
"5466","Rosaceae.fruit.tree","10",0
"5467","Rosaceae.fruit.tree","11",0
"5468","Rosaceae.fruit.tree","12",0
"5469","Rosaceae.fruit.tree","13",0
"5470","Rosaceae.fruit.tree","14",0
"5471","Rosaceae.fruit.tree","15",0
"5472","Rosaceae.fruit.tree","16",0
"5473","Rosaceae.fruit.tree","17",0
"5474","Rosaceae.fruit.tree","18",0
"5475","Rosaceae.fruit.tree","19",0
"5476","Rosaceae.fruit.tree","20",0
"5477","Rosaceae.fruit.tree","21",0
"5478","Rosaceae.fruit.tree","22",0
"5479","Rosaceae.fruit.tree","23",0
"5480","Rosaceae.fruit.tree","24",0
"5481","Rosaceae.fruit.tree","25",0
"5482","Rosaceae.fruit.tree","26",0
"5483","Rosaceae.fruit.tree","27",0
"5484","Rosaceae.fruit.tree","28",0
"5485","Rosaceae.fruit.tree","29",0
"5486","Rosaceae.fruit.tree","30",0
"5487","Rosaceae.fruit.tree","31",0
"5488","Rosaceae.fruit.tree","32",0
"5489","Rosaceae.fruit.tree","33",0
"5490","Rosaceae.fruit.tree","34",0
"5491","Rosaceae.fruit.tree","35",0
"5492","Rosaceae.fruit.tree","36",0
"5493","Rosaceae.fruit.tree","37",0
"5494","Rosaceae.fruit.tree","38",0
"5495","Rosaceae.fruit.tree","39",0
"5496","Rosaceae.fruit.tree","40",0
"5497","Rosaceae.fruit.tree","41",0
"5498","Rosaceae.fruit.tree","42",0
"5499","Rosaceae.fruit.tree","43",0
"5500","Rosaceae.fruit.tree","44",0
"5501","Rubus.rosifolius","1",0
"5502","Rubus.rosifolius","2",0
"5503","Rubus.rosifolius","3",0
"5504","Rubus.rosifolius","4",0
"5505","Rubus.rosifolius","5",0
"5506","Rubus.rosifolius","6",0
"5507","Rubus.rosifolius","7",0
"5508","Rubus.rosifolius","8",0
"5509","Rubus.rosifolius","9",0
"5510","Rubus.rosifolius","10",0
"5511","Rubus.rosifolius","11",0
"5512","Rubus.rosifolius","12",0
"5513","Rubus.rosifolius","13",0
"5514","Rubus.rosifolius","14",0
"5515","Rubus.rosifolius","15",0
"5516","Rubus.rosifolius","16",0
"5517","Rubus.rosifolius","17",0
"5518","Rubus.rosifolius","18",0
"5519","Rubus.rosifolius","19",0
"5520","Rubus.rosifolius","20",0
"5521","Rubus.rosifolius","21",0
"5522","Rubus.rosifolius","22",0
"5523","Rubus.rosifolius","23",0
"5524","Rubus.rosifolius","24",0
"5525","Rubus.rosifolius","25",16
"5526","Rubus.rosifolius","26",39
"5527","Rubus.rosifolius","27",0
"5528","Rubus.rosifolius","28",0
"5529","Rubus.rosifolius","29",0
"5530","Rubus.rosifolius","30",0
"5531","Rubus.rosifolius","31",0
"5532","Rubus.rosifolius","32",0
"5533","Rubus.rosifolius","33",0
"5534","Rubus.rosifolius","34",0
"5535","Rubus.rosifolius","35",0
"5536","Rubus.rosifolius","36",0
"5537","Rubus.rosifolius","37",0
"5538","Rubus.rosifolius","38",0
"5539","Rubus.rosifolius","39",0
"5540","Rubus.rosifolius","40",0
"5541","Rubus.rosifolius","41",0
"5542","Rubus.rosifolius","42",0
"5543","Rubus.rosifolius","43",0
"5544","Rubus.rosifolius","44",0
"5545","Rubus.spp","1",0
"5546","Rubus.spp","2",0
"5547","Rubus.spp","3",0
"5548","Rubus.spp","4",0
"5549","Rubus.spp","5",10
"5550","Rubus.spp","6",3
"5551","Rubus.spp","7",0
"5552","Rubus.spp","8",0
"5553","Rubus.spp","9",0
"5554","Rubus.spp","10",0
"5555","Rubus.spp","11",0
"5556","Rubus.spp","12",0
"5557","Rubus.spp","13",0
"5558","Rubus.spp","14",0
"5559","Rubus.spp","15",0
"5560","Rubus.spp","16",0
"5561","Rubus.spp","17",0
"5562","Rubus.spp","18",0
"5563","Rubus.spp","19",0
"5564","Rubus.spp","20",0
"5565","Rubus.spp","21",0
"5566","Rubus.spp","22",0
"5567","Rubus.spp","23",0
"5568","Rubus.spp","24",0
"5569","Rubus.spp","25",0
"5570","Rubus.spp","26",0
"5571","Rubus.spp","27",0
"5572","Rubus.spp","28",0
"5573","Rubus.spp","29",0
"5574","Rubus.spp","30",0
"5575","Rubus.spp","31",0
"5576","Rubus.spp","32",0
"5577","Rubus.spp","33",0
"5578","Rubus.spp","34",0
"5579","Rubus.spp","35",0
"5580","Rubus.spp","36",0
"5581","Rubus.spp","37",0
"5582","Rubus.spp","38",0
"5583","Rubus.spp","39",0
"5584","Rubus.spp","40",0
"5585","Rubus.spp","41",0
"5586","Rubus.spp","42",0
"5587","Rubus.spp","43",0
"5588","Rubus.spp","44",0
"5589","Sarcopteryx.stipata","1",0
"5590","Sarcopteryx.stipata","2",0
"5591","Sarcopteryx.stipata","3",0
"5592","Sarcopteryx.stipata","4",0
"5593","Sarcopteryx.stipata","5",0
"5594","Sarcopteryx.stipata","6",0
"5595","Sarcopteryx.stipata","7",0
"5596","Sarcopteryx.stipata","8",0
"5597","Sarcopteryx.stipata","9",0
"5598","Sarcopteryx.stipata","10",0
"5599","Sarcopteryx.stipata","11",0
"5600","Sarcopteryx.stipata","12",0
"5601","Sarcopteryx.stipata","13",0
"5602","Sarcopteryx.stipata","14",0
"5603","Sarcopteryx.stipata","15",0
"5604","Sarcopteryx.stipata","16",0
"5605","Sarcopteryx.stipata","17",0
"5606","Sarcopteryx.stipata","18",0
"5607","Sarcopteryx.stipata","19",0
"5608","Sarcopteryx.stipata","20",0
"5609","Sarcopteryx.stipata","21",0
"5610","Sarcopteryx.stipata","22",0
"5611","Sarcopteryx.stipata","23",0
"5612","Sarcopteryx.stipata","24",0
"5613","Sarcopteryx.stipata","25",0
"5614","Sarcopteryx.stipata","26",0
"5615","Sarcopteryx.stipata","27",0
"5616","Sarcopteryx.stipata","28",0
"5617","Sarcopteryx.stipata","29",12
"5618","Sarcopteryx.stipata","30",12
"5619","Sarcopteryx.stipata","31",0
"5620","Sarcopteryx.stipata","32",0
"5621","Sarcopteryx.stipata","33",0
"5622","Sarcopteryx.stipata","34",0
"5623","Sarcopteryx.stipata","35",0
"5624","Sarcopteryx.stipata","36",0
"5625","Sarcopteryx.stipata","37",0
"5626","Sarcopteryx.stipata","38",0
"5627","Sarcopteryx.stipata","39",0
"5628","Sarcopteryx.stipata","40",0
"5629","Sarcopteryx.stipata","41",0
"5630","Sarcopteryx.stipata","42",0
"5631","Sarcopteryx.stipata","43",0
"5632","Sarcopteryx.stipata","44",0
"5633","Schefflera.actinophylla","1",0
"5634","Schefflera.actinophylla","2",0
"5635","Schefflera.actinophylla","3",0
"5636","Schefflera.actinophylla","4",0
"5637","Schefflera.actinophylla","5",0
"5638","Schefflera.actinophylla","6",0
"5639","Schefflera.actinophylla","7",0
"5640","Schefflera.actinophylla","8",0
"5641","Schefflera.actinophylla","9",0
"5642","Schefflera.actinophylla","10",0
"5643","Schefflera.actinophylla","11",0
"5644","Schefflera.actinophylla","12",0
"5645","Schefflera.actinophylla","13",0
"5646","Schefflera.actinophylla","14",0
"5647","Schefflera.actinophylla","15",0
"5648","Schefflera.actinophylla","16",0
"5649","Schefflera.actinophylla","17",0
"5650","Schefflera.actinophylla","18",4
"5651","Schefflera.actinophylla","19",1
"5652","Schefflera.actinophylla","20",0
"5653","Schefflera.actinophylla","21",0
"5654","Schefflera.actinophylla","22",0
"5655","Schefflera.actinophylla","23",0
"5656","Schefflera.actinophylla","24",0
"5657","Schefflera.actinophylla","25",0
"5658","Schefflera.actinophylla","26",0
"5659","Schefflera.actinophylla","27",0
"5660","Schefflera.actinophylla","28",0
"5661","Schefflera.actinophylla","29",0
"5662","Schefflera.actinophylla","30",0
"5663","Schefflera.actinophylla","31",0
"5664","Schefflera.actinophylla","32",0
"5665","Schefflera.actinophylla","33",0
"5666","Schefflera.actinophylla","34",0
"5667","Schefflera.actinophylla","35",0
"5668","Schefflera.actinophylla","36",0
"5669","Schefflera.actinophylla","37",0
"5670","Schefflera.actinophylla","38",0
"5671","Schefflera.actinophylla","39",1
"5672","Schefflera.actinophylla","40",0
"5673","Schefflera.actinophylla","41",0
"5674","Schefflera.actinophylla","42",0
"5675","Schefflera.actinophylla","43",0
"5676","Schefflera.actinophylla","44",0
"5677","Schoenoplectus.validus","1",0
"5678","Schoenoplectus.validus","2",0
"5679","Schoenoplectus.validus","3",0
"5680","Schoenoplectus.validus","4",0
"5681","Schoenoplectus.validus","5",0
"5682","Schoenoplectus.validus","6",0
"5683","Schoenoplectus.validus","7",0
"5684","Schoenoplectus.validus","8",0
"5685","Schoenoplectus.validus","9",0
"5686","Schoenoplectus.validus","10",0
"5687","Schoenoplectus.validus","11",0
"5688","Schoenoplectus.validus","12",0
"5689","Schoenoplectus.validus","13",1971
"5690","Schoenoplectus.validus","14",0
"5691","Schoenoplectus.validus","15",0
"5692","Schoenoplectus.validus","16",0
"5693","Schoenoplectus.validus","17",0
"5694","Schoenoplectus.validus","18",0
"5695","Schoenoplectus.validus","19",0
"5696","Schoenoplectus.validus","20",0
"5697","Schoenoplectus.validus","21",0
