Date,FilledLI145012A
7/10/1998 12:00:00 AM,16.831
8/10/1998 12:00:00 AM,15.197
9/10/1998 12:00:00 AM,13.074
10/10/1998 12:00:00 AM,11.075
11/10/1998 12:00:00 AM,9.509
12/10/1998 12:00:00 AM,8.709
13/10/1998 12:00:00 AM,8.181
14/10/1998 12:00:00 AM,6.961
15/10/1998 12:00:00 AM,42.231
16/10/1998 12:00:00 AM,30.551
17/10/1998 12:00:00 AM,19.116
18/10/1998 12:00:00 AM,14.009
19/10/1998 12:00:00 AM,10.961
20/10/1998 12:00:00 AM,9.235
21/10/1998 12:00:00 AM,7.033
22/10/1998 12:00:00 AM,5.909
23/10/1998 12:00:00 AM,5.316
24/10/1998 12:00:00 AM,3.974
25/10/1998 12:00:00 AM,3.495
26/10/1998 12:00:00 AM,2.991
27/10/1998 12:00:00 AM,2.799
28/10/1998 12:00:00 AM,1.948
29/10/1998 12:00:00 AM,1.51
30/10/1998 12:00:00 AM,1.339
31/10/1998 12:00:00 AM,1.38
1/11/1998 12:00:00 AM,1.317
2/11/1998 12:00:00 AM,1.256
3/11/1998 12:00:00 AM,0.99
4/11/1998 12:00:00 AM,0.763
5/11/1998 12:00:00 AM,0.669
6/11/1998 12:00:00 AM,0.684
7/11/1998 12:00:00 AM,0.65
8/11/1998 12:00:00 AM,0.817
9/11/1998 12:00:00 AM,0.573
10/11/1998 12:00:00 AM,0.476
11/11/1998 12:00:00 AM,0.41
12/11/1998 12:00:00 AM,0.341
13/11/1998 12:00:00 AM,0.44
14/11/1998 12:00:00 AM,0.654
15/11/1998 12:00:00 AM,0.488
16/11/1998 12:00:00 AM,0.357
17/11/1998 12:00:00 AM,0.519
18/11/1998 12:00:00 AM,0.996
19/11/1998 12:00:00 AM,1.228
20/11/1998 12:00:00 AM,0.845
21/11/1998 12:00:00 AM,0.597
22/11/1998 12:00:00 AM,0.475
23/11/1998 12:00:00 AM,0.443
24/11/1998 12:00:00 AM,0.513
25/11/1998 12:00:00 AM,0.644
26/11/1998 12:00:00 AM,0.514
27/11/1998 12:00:00 AM,0.327
28/11/1998 12:00:00 AM,0.258
29/11/1998 12:00:00 AM,0.283
30/11/1998 12:00:00 AM,0.279
1/12/1998 12:00:00 AM,0.458
2/12/1998 12:00:00 AM,2.189
3/12/1998 12:00:00 AM,1.884
4/12/1998 12:00:00 AM,1.127
5/12/1998 12:00:00 AM,1.746
6/12/1998 12:00:00 AM,5.92
7/12/1998 12:00:00 AM,6.195
8/12/1998 12:00:00 AM,3.272
9/12/1998 12:00:00 AM,2.138
10/12/1998 12:00:00 AM,1.874
11/12/1998 12:00:00 AM,2.352
12/12/1998 12:00:00 AM,2.474
13/12/1998 12:00:00 AM,2.175
14/12/1998 12:00:00 AM,1.604
15/12/1998 12:00:00 AM,1.232
16/12/1998 12:00:00 AM,1.191
17/12/1998 12:00:00 AM,1.016
18/12/1998 12:00:00 AM,0.815
19/12/1998 12:00:00 AM,0.714
20/12/1998 12:00:00 AM,0.549
21/12/1998 12:00:00 AM,0.462
22/12/1998 12:00:00 AM,0.357
23/12/1998 12:00:00 AM,0.269
24/12/1998 12:00:00 AM,1.309
25/12/1998 12:00:00 AM,2.673
26/12/1998 12:00:00 AM,2.322
27/12/1998 12:00:00 AM,1.718
28/12/1998 12:00:00 AM,1.243
29/12/1998 12:00:00 AM,0.938
30/12/1998 12:00:00 AM,0.957
31/12/1998 12:00:00 AM,0.775
1/01/1999 12:00:00 AM,1.092
2/01/1999 12:00:00 AM,5.872
3/01/1999 12:00:00 AM,18.785
4/01/1999 12:00:00 AM,22.161
5/01/1999 12:00:00 AM,84.005
6/01/1999 12:00:00 AM,51.476
7/01/1999 12:00:00 AM,28.927
8/01/1999 12:00:00 AM,21.531
9/01/1999 12:00:00 AM,17.887
10/01/1999 12:00:00 AM,561.509
11/01/1999 12:00:00 AM,2266.875
12/01/1999 12:00:00 AM,1745.07
13/01/1999 12:00:00 AM,1441.25
14/01/1999 12:00:00 AM,1466.69
15/01/1999 12:00:00 AM,279.435
16/01/1999 12:00:00 AM,121.162
17/01/1999 12:00:00 AM,77.983
18/01/1999 12:00:00 AM,60.575
19/01/1999 12:00:00 AM,48.584
20/01/1999 12:00:00 AM,37.544
21/01/1999 12:00:00 AM,31.986
22/01/1999 12:00:00 AM,24.118
23/01/1999 12:00:00 AM,22.809
24/01/1999 12:00:00 AM,20.215
25/01/1999 12:00:00 AM,17.481
26/01/1999 12:00:00 AM,15.266
27/01/1999 12:00:00 AM,12.448
28/01/1999 12:00:00 AM,11.138
29/01/1999 12:00:00 AM,27.492
30/01/1999 12:00:00 AM,181.315
31/01/1999 12:00:00 AM,140.282
1/02/1999 12:00:00 AM,431.133
2/02/1999 12:00:00 AM,446.928
3/02/1999 12:00:00 AM,1704.796
4/02/1999 12:00:00 AM,411.441
5/02/1999 12:00:00 AM,192.598
6/02/1999 12:00:00 AM,157.306
7/02/1999 12:00:00 AM,129.472
8/02/1999 12:00:00 AM,202.442
9/02/1999 12:00:00 AM,1128.532
10/02/1999 12:00:00 AM,2397.674
11/02/1999 12:00:00 AM,1412.724
12/02/1999 12:00:00 AM,485.482
13/02/1999 12:00:00 AM,269.672
14/02/1999 12:00:00 AM,174.923
15/02/1999 12:00:00 AM,128.393
16/02/1999 12:00:00 AM,99.669
17/02/1999 12:00:00 AM,81.114
18/02/1999 12:00:00 AM,72.664
19/02/1999 12:00:00 AM,68.269
20/02/1999 12:00:00 AM,58.467
21/02/1999 12:00:00 AM,51.758
22/02/1999 12:00:00 AM,45.448
23/02/1999 12:00:00 AM,36.958
24/02/1999 12:00:00 AM,29.202
25/02/1999 12:00:00 AM,30.032
26/02/1999 12:00:00 AM,30.506
27/02/1999 12:00:00 AM,29.461
28/02/1999 12:00:00 AM,33.984
1/03/1999 12:00:00 AM,56.545
2/03/1999 12:00:00 AM,404.796
3/03/1999 12:00:00 AM,1206.345
4/03/1999 12:00:00 AM,5358.11
5/03/1999 12:00:00 AM,3581.608
6/03/1999 12:00:00 AM,682.335
7/03/1999 12:00:00 AM,322.654
8/03/1999 12:00:00 AM,198.923
9/03/1999 12:00:00 AM,136.562
10/03/1999 12:00:00 AM,107.387
11/03/1999 12:00:00 AM,91.997
12/03/1999 12:00:00 AM,85.432
13/03/1999 12:00:00 AM,80.338
14/03/1999 12:00:00 AM,66.148
15/03/1999 12:00:00 AM,55.374
16/03/1999 12:00:00 AM,47.804
17/03/1999 12:00:00 AM,41.501
18/03/1999 12:00:00 AM,67.98
19/03/1999 12:00:00 AM,99.83
20/03/1999 12:00:00 AM,76.128
21/03/1999 12:00:00 AM,62.757
22/03/1999 12:00:00 AM,72.625
23/03/1999 12:00:00 AM,72.432
24/03/1999 12:00:00 AM,60.57
25/03/1999 12:00:00 AM,54.687
26/03/1999 12:00:00 AM,48.72
27/03/1999 12:00:00 AM,43.899
28/03/1999 12:00:00 AM,39.442
29/03/1999 12:00:00 AM,35.576
30/03/1999 12:00:00 AM,32.921
31/03/1999 12:00:00 AM,31.01
1/04/1999 12:00:00 AM,28.147
2/04/1999 12:00:00 AM,25.692
3/04/1999 12:00:00 AM,23.035
4/04/1999 12:00:00 AM,22.489
5/04/1999 12:00:00 AM,23.118
6/04/1999 12:00:00 AM,33.19
7/04/1999 12:00:00 AM,310.296
8/04/1999 12:00:00 AM,158.676
9/04/1999 12:00:00 AM,82.644
10/04/1999 12:00:00 AM,67.016
11/04/1999 12:00:00 AM,57.029
12/04/1999 12:00:00 AM,51.68
13/04/1999 12:00:00 AM,48.411
14/04/1999 12:00:00 AM,44.238
15/04/1999 12:00:00 AM,39.763
16/04/1999 12:00:00 AM,37.244
17/04/1999 12:00:00 AM,35.795
18/04/1999 12:00:00 AM,31.748
19/04/1999 12:00:00 AM,28.477
20/04/1999 12:00:00 AM,24.929
21/04/1999 12:00:00 AM,22.783
22/04/1999 12:00:00 AM,19.667
23/04/1999 12:00:00 AM,17.885
24/04/1999 12:00:00 AM,17.198
25/04/1999 12:00:00 AM,14.594
26/04/1999 12:00:00 AM,13.327
27/04/1999 12:00:00 AM,12.326
28/04/1999 12:00:00 AM,11.004
29/04/1999 12:00:00 AM,10.282
30/04/1999 12:00:00 AM,9.766
1/05/1999 12:00:00 AM,8.701
2/05/1999 12:00:00 AM,7.475
3/05/1999 12:00:00 AM,6.588
4/05/1999 12:00:00 AM,6.334
5/05/1999 12:00:00 AM,6.18
6/05/1999 12:00:00 AM,5.814
7/05/1999 12:00:00 AM,5.334
8/05/1999 12:00:00 AM,4.823
9/05/1999 12:00:00 AM,4.912
10/05/1999 12:00:00 AM,5.341
11/05/1999 12:00:00 AM,5.729
12/05/1999 12:00:00 AM,5.264
13/05/1999 12:00:00 AM,5.143
14/05/1999 12:00:00 AM,5.097
15/05/1999 12:00:00 AM,6.437
16/05/1999 12:00:00 AM,8.181
17/05/1999 12:00:00 AM,10.606
18/05/1999 12:00:00 AM,11.277
19/05/1999 12:00:00 AM,11.068
20/05/1999 12:00:00 AM,10.154
21/05/1999 12:00:00 AM,9.535
22/05/1999 12:00:00 AM,9.522
23/05/1999 12:00:00 AM,8.89
24/05/1999 12:00:00 AM,8.776
25/05/1999 12:00:00 AM,9.139
26/05/1999 12:00:00 AM,9.179
27/05/1999 12:00:00 AM,8.708
28/05/1999 12:00:00 AM,8.733
29/05/1999 12:00:00 AM,7.934
30/05/1999 12:00:00 AM,7.374
31/05/1999 12:00:00 AM,6.772
1/06/1999 12:00:00 AM,6.2
2/06/1999 12:00:00 AM,5.451
3/06/1999 12:00:00 AM,4.294
4/06/1999 12:00:00 AM,3.176
5/06/1999 12:00:00 AM,3.056
6/06/1999 12:00:00 AM,3.151
7/06/1999 12:00:00 AM,2.831
8/06/1999 12:00:00 AM,2.667
9/06/1999 12:00:00 AM,2.559
10/06/1999 12:00:00 AM,2.565
11/06/1999 12:00:00 AM,2.65
12/06/1999 12:00:00 AM,4.076
13/06/1999 12:00:00 AM,6.148
14/06/1999 12:00:00 AM,6.341
15/06/1999 12:00:00 AM,5.906
16/06/1999 12:00:00 AM,5.854
17/06/1999 12:00:00 AM,5.664
18/06/1999 12:00:00 AM,5.189
19/06/1999 12:00:00 AM,4.506
20/06/1999 12:00:00 AM,4.088
21/06/1999 12:00:00 AM,3.762
22/06/1999 12:00:00 AM,3.381
23/06/1999 12:00:00 AM,2.982
24/06/1999 12:00:00 AM,2.796
25/06/1999 12:00:00 AM,2.474
26/06/1999 12:00:00 AM,2.091
27/06/1999 12:00:00 AM,1.81
28/06/1999 12:00:00 AM,2.078
29/06/1999 12:00:00 AM,2.741
30/06/1999 12:00:00 AM,2.412
1/07/1999 12:00:00 AM,8.381
2/07/1999 12:00:00 AM,6.049
3/07/1999 12:00:00 AM,76.079
4/07/1999 12:00:00 AM,61.402
5/07/1999 12:00:00 AM,40.178
6/07/1999 12:00:00 AM,31.22
7/07/1999 12:00:00 AM,26.795
8/07/1999 12:00:00 AM,21.732
9/07/1999 12:00:00 AM,18.619
10/07/1999 12:00:00 AM,16.775
11/07/1999 12:00:00 AM,18.294
12/07/1999 12:00:00 AM,21.075
13/07/1999 12:00:00 AM,19.252
14/07/1999 12:00:00 AM,18.468
15/07/1999 12:00:00 AM,17.691
16/07/1999 12:00:00 AM,16.974
17/07/1999 12:00:00 AM,17.342
18/07/1999 12:00:00 AM,18.034
19/07/1999 12:00:00 AM,16.897
20/07/1999 12:00:00 AM,16.033
21/07/1999 12:00:00 AM,19.052
22/07/1999 12:00:00 AM,22.32
23/07/1999 12:00:00 AM,19.423
24/07/1999 12:00:00 AM,19.428
25/07/1999 12:00:00 AM,18.783
26/07/1999 12:00:00 AM,16.998
27/07/1999 12:00:00 AM,14.998
28/07/1999 12:00:00 AM,17.054
29/07/1999 12:00:00 AM,19.983
30/07/1999 12:00:00 AM,19.399
31/07/1999 12:00:00 AM,18.464
1/08/1999 12:00:00 AM,19
2/08/1999 12:00:00 AM,20.081
3/08/1999 12:00:00 AM,20.977
4/08/1999 12:00:00 AM,20.129
5/08/1999 12:00:00 AM,18.224
6/08/1999 12:00:00 AM,16.661
7/08/1999 12:00:00 AM,16.429
8/08/1999 12:00:00 AM,16.848
9/08/1999 12:00:00 AM,17.3
10/08/1999 12:00:00 AM,16.694
11/08/1999 12:00:00 AM,16.474
12/08/1999 12:00:00 AM,14.984
13/08/1999 12:00:00 AM,12.915
14/08/1999 12:00:00 AM,11.349
15/08/1999 12:00:00 AM,10.869
16/08/1999 12:00:00 AM,10.849
17/08/1999 12:00:00 AM,10.699
18/08/1999 12:00:00 AM,9.05
19/08/1999 12:00:00 AM,8.498
20/08/1999 12:00:00 AM,8
21/08/1999 12:00:00 AM,7.683
22/08/1999 12:00:00 AM,7.122
23/08/1999 12:00:00 AM,6.751
24/08/1999 12:00:00 AM,6.707
25/08/1999 12:00:00 AM,7.229
26/08/1999 12:00:00 AM,7.519
27/08/1999 12:00:00 AM,7.701
28/08/1999 12:00:00 AM,8.343
29/08/1999 12:00:00 AM,10.898
30/08/1999 12:00:00 AM,148.248
31/08/1999 12:00:00 AM,77.763
1/09/1999 12:00:00 AM,61.443
2/09/1999 12:00:00 AM,47.348
3/09/1999 12:00:00 AM,37.363
4/09/1999 12:00:00 AM,31.534
5/09/1999 12:00:00 AM,26.923
6/09/1999 12:00:00 AM,24.402
7/09/1999 12:00:00 AM,25.528
8/09/1999 12:00:00 AM,24.115
9/09/1999 12:00:00 AM,22.698
10/09/1999 12:00:00 AM,20.635
11/09/1999 12:00:00 AM,18.942
12/09/1999 12:00:00 AM,17.065
13/09/1999 12:00:00 AM,16.111
14/09/1999 12:00:00 AM,15.623
15/09/1999 12:00:00 AM,14.642
16/09/1999 12:00:00 AM,13.426
17/09/1999 12:00:00 AM,11.67
18/09/1999 12:00:00 AM,10.187
19/09/1999 12:00:00 AM,8.058
20/09/1999 12:00:00 AM,7.051
21/09/1999 12:00:00 AM,6.289
22/09/1999 12:00:00 AM,5.919
23/09/1999 12:00:00 AM,5.123
24/09/1999 12:00:00 AM,4.623
25/09/1999 12:00:00 AM,4.202
26/09/1999 12:00:00 AM,3.951
27/09/1999 12:00:00 AM,3.76
28/09/1999 12:00:00 AM,3.595
29/09/1999 12:00:00 AM,3.526
30/09/1999 12:00:00 AM,3.26
1/10/1999 12:00:00 AM,2.973
2/10/1999 12:00:00 AM,2.65
3/10/1999 12:00:00 AM,2.544
4/10/1999 12:00:00 AM,4.499
5/10/1999 12:00:00 AM,13.549
6/10/1999 12:00:00 AM,91.912
7/10/1999 12:00:00 AM,78.639
8/10/1999 12:00:00 AM,51.598
9/10/1999 12:00:00 AM,36.486
10/10/1999 12:00:00 AM,26.435
11/10/1999 12:00:00 AM,20.784
12/10/1999 12:00:00 AM,17.268
13/10/1999 12:00:00 AM,15.067
14/10/1999 12:00:00 AM,15.956
15/10/1999 12:00:00 AM,17.398
16/10/1999 12:00:00 AM,200.923
17/10/1999 12:00:00 AM,111.16
18/10/1999 12:00:00 AM,63.057
19/10/1999 12:00:00 AM,42.378
20/10/1999 12:00:00 AM,30.118
21/10/1999 12:00:00 AM,22.697
22/10/1999 12:00:00 AM,18.262
23/10/1999 12:00:00 AM,15.384
24/10/1999 12:00:00 AM,15.874
25/10/1999 12:00:00 AM,50.089
26/10/1999 12:00:00 AM,96.37
27/10/1999 12:00:00 AM,55.848
28/10/1999 12:00:00 AM,50.091
29/10/1999 12:00:00 AM,788.579
30/10/1999 12:00:00 AM,200.093
31/10/1999 12:00:00 AM,93.723
1/11/1999 12:00:00 AM,72.418
2/11/1999 12:00:00 AM,94.904
3/11/1999 12:00:00 AM,113.621
4/11/1999 12:00:00 AM,71.928
5/11/1999 12:00:00 AM,55.502
6/11/1999 12:00:00 AM,46.283
7/11/1999 12:00:00 AM,41.311
8/11/1999 12:00:00 AM,316.813
9/11/1999 12:00:00 AM,6507.375
10/11/1999 12:00:00 AM,4183.405
11/11/1999 12:00:00 AM,737.722
12/11/1999 12:00:00 AM,337.667
13/11/1999 12:00:00 AM,315.411
14/11/1999 12:00:00 AM,254.646
15/11/1999 12:00:00 AM,155.079
16/11/1999 12:00:00 AM,107.738
17/11/1999 12:00:00 AM,88.554
18/11/1999 12:00:00 AM,77.728
19/11/1999 12:00:00 AM,71.665
20/11/1999 12:00:00 AM,201.687
21/11/1999 12:00:00 AM,113.403
22/11/1999 12:00:00 AM,76.615
23/11/1999 12:00:00 AM,67.892
24/11/1999 12:00:00 AM,66.209
25/11/1999 12:00:00 AM,77.579
26/11/1999 12:00:00 AM,64.723
27/11/1999 12:00:00 AM,56.195
28/11/1999 12:00:00 AM,50.095
29/11/1999 12:00:00 AM,43.454
30/11/1999 12:00:00 AM,39.43
1/12/1999 12:00:00 AM,36.657
2/12/1999 12:00:00 AM,33.042
3/12/1999 12:00:00 AM,31.456
4/12/1999 12:00:00 AM,28.161
5/12/1999 12:00:00 AM,24.438
6/12/1999 12:00:00 AM,22.218
7/12/1999 12:00:00 AM,19.386
8/12/1999 12:00:00 AM,17.751
9/12/1999 12:00:00 AM,15.634
10/12/1999 12:00:00 AM,13.757
11/12/1999 12:00:00 AM,14.925
12/12/1999 12:00:00 AM,14.452
13/12/1999 12:00:00 AM,22.125
14/12/1999 12:00:00 AM,39.821
15/12/1999 12:00:00 AM,36.366
16/12/1999 12:00:00 AM,31.49
17/12/1999 12:00:00 AM,26.197
18/12/1999 12:00:00 AM,61.96
19/12/1999 12:00:00 AM,2143.827
20/12/1999 12:00:00 AM,1130.896
21/12/1999 12:00:00 AM,264.294
22/12/1999 12:00:00 AM,137.059
23/12/1999 12:00:00 AM,91.066
24/12/1999 12:00:00 AM,72.204
25/12/1999 12:00:00 AM,63.374
26/12/1999 12:00:00 AM,59.014
27/12/1999 12:00:00 AM,72.321
28/12/1999 12:00:00 AM,2493.605
29/12/1999 12:00:00 AM,3997.43
30/12/1999 12:00:00 AM,2487.504
31/12/1999 12:00:00 AM,626.251
1/01/2000 12:00:00 AM,299.129
2/01/2000 12:00:00 AM,196.256
3/01/2000 12:00:00 AM,534.551
4/01/2000 12:00:00 AM,461.156
5/01/2000 12:00:00 AM,202.048
6/01/2000 12:00:00 AM,143.852
7/01/2000 12:00:00 AM,101.767
8/01/2000 12:00:00 AM,81.002
9/01/2000 12:00:00 AM,75.903
10/01/2000 12:00:00 AM,67.211
11/01/2000 12:00:00 AM,59.848
12/01/2000 12:00:00 AM,54.206
13/01/2000 12:00:00 AM,49.736
14/01/2000 12:00:00 AM,47.906
15/01/2000 12:00:00 AM,44.589
16/01/2000 12:00:00 AM,42.11
17/01/2000 12:00:00 AM,45.274
18/01/2000 12:00:00 AM,47.854
19/01/2000 12:00:00 AM,56.471
20/01/2000 12:00:00 AM,72.302
21/01/2000 12:00:00 AM,57.91
22/01/2000 12:00:00 AM,50.371
23/01/2000 12:00:00 AM,43.193
24/01/2000 12:00:00 AM,35.609
25/01/2000 12:00:00 AM,29.14
26/01/2000 12:00:00 AM,26.582
27/01/2000 12:00:00 AM,23.684
28/01/2000 12:00:00 AM,24.114
29/01/2000 12:00:00 AM,25.63
30/01/2000 12:00:00 AM,26.718
31/01/2000 12:00:00 AM,43.322
1/02/2000 12:00:00 AM,318.519
2/02/2000 12:00:00 AM,218.12
3/02/2000 12:00:00 AM,137.202
4/02/2000 12:00:00 AM,91.022
5/02/2000 12:00:00 AM,68.72
6/02/2000 12:00:00 AM,58.06
7/02/2000 12:00:00 AM,50.15
8/02/2000 12:00:00 AM,42.615
9/02/2000 12:00:00 AM,38.639
10/02/2000 12:00:00 AM,36.387
11/02/2000 12:00:00 AM,32.48
12/02/2000 12:00:00 AM,29.82
13/02/2000 12:00:00 AM,27.275
14/02/2000 12:00:00 AM,23.925
15/02/2000 12:00:00 AM,19.913
16/02/2000 12:00:00 AM,20.729
17/02/2000 12:00:00 AM,21.753
18/02/2000 12:00:00 AM,21.604
19/02/2000 12:00:00 AM,21.05
20/02/2000 12:00:00 AM,19.698
21/02/2000 12:00:00 AM,17.792
22/02/2000 12:00:00 AM,15.559
23/02/2000 12:00:00 AM,14.69
24/02/2000 12:00:00 AM,13.02
25/02/2000 12:00:00 AM,11.025
26/02/2000 12:00:00 AM,10.219
27/02/2000 12:00:00 AM,11.494
28/02/2000 12:00:00 AM,12.855
29/02/2000 12:00:00 AM,10.762
1/03/2000 12:00:00 AM,9.878
2/03/2000 12:00:00 AM,9.203
3/03/2000 12:00:00 AM,8.879
4/03/2000 12:00:00 AM,9.435
5/03/2000 12:00:00 AM,10.349
6/03/2000 12:00:00 AM,29.69
7/03/2000 12:00:00 AM,13.802
8/03/2000 12:00:00 AM,23.593
9/03/2000 12:00:00 AM,27.34
10/03/2000 12:00:00 AM,25.321
11/03/2000 12:00:00 AM,39.185
12/03/2000 12:00:00 AM,71.367
13/03/2000 12:00:00 AM,62.871
14/03/2000 12:00:00 AM,53.536
15/03/2000 12:00:00 AM,46.041
16/03/2000 12:00:00 AM,49.515
17/03/2000 12:00:00 AM,420.542
18/03/2000 12:00:00 AM,156.111
19/03/2000 12:00:00 AM,87.117
20/03/2000 12:00:00 AM,67.593
21/03/2000 12:00:00 AM,58.157
22/03/2000 12:00:00 AM,53.075
23/03/2000 12:00:00 AM,48.729
24/03/2000 12:00:00 AM,45.178
25/03/2000 12:00:00 AM,455.184
26/03/2000 12:00:00 AM,173.365
27/03/2000 12:00:00 AM,84.096
28/03/2000 12:00:00 AM,64.361
29/03/2000 12:00:00 AM,53.227
30/03/2000 12:00:00 AM,47.743
31/03/2000 12:00:00 AM,41.411
1/04/2000 12:00:00 AM,34.471
2/04/2000 12:00:00 AM,30.843
3/04/2000 12:00:00 AM,27.804
4/04/2000 12:00:00 AM,24.846
5/04/2000 12:00:00 AM,21.907
6/04/2000 12:00:00 AM,20.195
7/04/2000 12:00:00 AM,19.115
8/04/2000 12:00:00 AM,18.747
9/04/2000 12:00:00 AM,19.277
10/04/2000 12:00:00 AM,19.039
11/04/2000 12:00:00 AM,17.152
12/04/2000 12:00:00 AM,16.042
13/04/2000 12:00:00 AM,13.775
14/04/2000 12:00:00 AM,12.672
15/04/2000 12:00:00 AM,11.883
16/04/2000 12:00:00 AM,10.765
17/04/2000 12:00:00 AM,9.8
18/04/2000 12:00:00 AM,8.836
19/04/2000 12:00:00 AM,7.675
20/04/2000 12:00:00 AM,6.795
21/04/2000 12:00:00 AM,7.278
22/04/2000 12:00:00 AM,7.8
23/04/2000 12:00:00 AM,7.44
24/04/2000 12:00:00 AM,6.613
25/04/2000 12:00:00 AM,5.743
26/04/2000 12:00:00 AM,5.061
27/04/2000 12:00:00 AM,4.436
28/04/2000 12:00:00 AM,4.159
29/04/2000 12:00:00 AM,3.736
30/04/2000 12:00:00 AM,3.35
1/05/2000 12:00:00 AM,3.299
2/05/2000 12:00:00 AM,3.709
3/05/2000 12:00:00 AM,3.68
4/05/2000 12:00:00 AM,3.24
5/05/2000 12:00:00 AM,3.509
6/05/2000 12:00:00 AM,6.705
7/05/2000 12:00:00 AM,10.613
8/05/2000 12:00:00 AM,12.892
9/05/2000 12:00:00 AM,12.398
10/05/2000 12:00:00 AM,13.373
11/05/2000 12:00:00 AM,11.982
12/05/2000 12:00:00 AM,10.302
13/05/2000 12:00:00 AM,9.8
14/05/2000 12:00:00 AM,8.429
15/05/2000 12:00:00 AM,7.224
16/05/2000 12:00:00 AM,6.171
17/05/2000 12:00:00 AM,5.148
18/05/2000 12:00:00 AM,4.572
19/05/2000 12:00:00 AM,4.304
20/05/2000 12:00:00 AM,4.27
21/05/2000 12:00:00 AM,4.052
22/05/2000 12:00:00 AM,3.661
23/05/2000 12:00:00 AM,3.507
24/05/2000 12:00:00 AM,3.384
25/05/2000 12:00:00 AM,3.07
26/05/2000 12:00:00 AM,2.679
27/05/2000 12:00:00 AM,2.259
28/05/2000 12:00:00 AM,2.342
29/05/2000 12:00:00 AM,2.591
30/05/2000 12:00:00 AM,2.702
31/05/2000 12:00:00 AM,2.479
1/06/2000 12:00:00 AM,2.233
2/06/2000 12:00:00 AM,2.029
3/06/2000 12:00:00 AM,2.008
4/06/2000 12:00:00 AM,3.318
5/06/2000 12:00:00 AM,3.302
6/06/2000 12:00:00 AM,3.356
7/06/2000 12:00:00 AM,3.572
8/06/2000 12:00:00 AM,2.914
9/06/2000 12:00:00 AM,2.363
10/06/2000 12:00:00 AM,2.267
11/06/2000 12:00:00 AM,2.496
12/06/2000 12:00:00 AM,1.987
13/06/2000 12:00:00 AM,1.857
14/06/2000 12:00:00 AM,1.751
15/06/2000 12:00:00 AM,1.775
16/06/2000 12:00:00 AM,2.159
17/06/2000 12:00:00 AM,6.246
18/06/2000 12:00:00 AM,6.34
19/06/2000 12:00:00 AM,6.046
20/06/2000 12:00:00 AM,5.652
21/06/2000 12:00:00 AM,5.438
22/06/2000 12:00:00 AM,5.753
23/06/2000 12:00:00 AM,5.831
24/06/2000 12:00:00 AM,5.933
25/06/2000 12:00:00 AM,5.835
26/06/2000 12:00:00 AM,6.14
27/06/2000 12:00:00 AM,6.387
28/06/2000 12:00:00 AM,6.08
29/06/2000 12:00:00 AM,5.537
30/06/2000 12:00:00 AM,4.925
1/07/2000 12:00:00 AM,4.868
2/07/2000 12:00:00 AM,4.751
3/07/2000 12:00:00 AM,4.628
4/07/2000 12:00:00 AM,4.599
5/07/2000 12:00:00 AM,4.441
6/07/2000 12:00:00 AM,4.128
7/07/2000 12:00:00 AM,3.772
8/07/2000 12:00:00 AM,3.43
9/07/2000 12:00:00 AM,3.053
10/07/2000 12:00:00 AM,2.97
11/07/2000 12:00:00 AM,2.942
12/07/2000 12:00:00 AM,2.777
13/07/2000 12:00:00 AM,2.447
14/07/2000 12:00:00 AM,2.255
15/07/2000 12:00:00 AM,2.039
16/07/2000 12:00:00 AM,1.927
17/07/2000 12:00:00 AM,1.553
18/07/2000 12:00:00 AM,1.284
19/07/2000 12:00:00 AM,1.234
20/07/2000 12:00:00 AM,1.139
21/07/2000 12:00:00 AM,1.03
22/07/2000 12:00:00 AM,1.172
23/07/2000 12:00:00 AM,1.191
24/07/2000 12:00:00 AM,1.169
25/07/2000 12:00:00 AM,1.072
26/07/2000 12:00:00 AM,1.004
27/07/2000 12:00:00 AM,1.248
28/07/2000 12:00:00 AM,1.137
29/07/2000 12:00:00 AM,0.998
30/07/2000 12:00:00 AM,0.879
31/07/2000 12:00:00 AM,0.771
1/08/2000 12:00:00 AM,0.634
2/08/2000 12:00:00 AM,0.66
3/08/2000 12:00:00 AM,0.607
4/08/2000 12:00:00 AM,0.569
5/08/2000 12:00:00 AM,0.604
6/08/2000 12:00:00 AM,0.589
7/08/2000 12:00:00 AM,0.579
8/08/2000 12:00:00 AM,0.512
9/08/2000 12:00:00 AM,0.436
10/08/2000 12:00:00 AM,0.412
11/08/2000 12:00:00 AM,0.444
12/08/2000 12:00:00 AM,0.392
13/08/2000 12:00:00 AM,0.368
14/08/2000 12:00:00 AM,0.38
15/08/2000 12:00:00 AM,0.413
16/08/2000 12:00:00 AM,0.403
17/08/2000 12:00:00 AM,0.341
18/08/2000 12:00:00 AM,0.323
19/08/2000 12:00:00 AM,0.322
20/08/2000 12:00:00 AM,0.266
21/08/2000 12:00:00 AM,0.241
22/08/2000 12:00:00 AM,0.232
23/08/2000 12:00:00 AM,0.202
24/08/2000 12:00:00 AM,0.22
25/08/2000 12:00:00 AM,0.164
26/08/2000 12:00:00 AM,0.112
27/08/2000 12:00:00 AM,0.074
28/08/2000 12:00:00 AM,0.078
29/08/2000 12:00:00 AM,0.061
30/08/2000 12:00:00 AM,0.043
31/08/2000 12:00:00 AM,0
1/09/2000 12:00:00 AM,0
2/09/2000 12:00:00 AM,0
3/09/2000 12:00:00 AM,0
4/09/2000 12:00:00 AM,0
